0, 0.320, -7.249, -4.271
0, 0.420, -6.785, -5.871
0, 0.340, -7.127, -4.620
1, 0.520, -5.985, -6.115
1, 0.320, -7.520, -5.343
1, 0.640, -6.081, -5.078
2, 0.560, -6.690, -5.970
2, 0.720, -5.970, -4.788
2, 0.660, -6.065, -4.744
3, 0.580, -6.842, -6.077
3, 0.340, -7.683, -5.268
3, 0.680, -5.963, -5.281
4, 0.720, -5.937, -5.428
4, 0.420, -6.817, -4.799
4, 0.440, -6.794, -4.462
5, 0.480, -7.518, -5.454
5, 0.360, -7.129, -4.871
5, 0.660, -6.413, -5.596
6, 0.400, -7.398, -5.534
6, 0.320, -7.394, -5.394
6, 0.680, -6.208, -5.120
7, 0.580, -6.600, -5.110
7, 0.640, -6.038, -6.037
7, 0.640, -6.493, -5.374
8, 0.460, -6.688, -5.414
8, 0.480, -6.528, -5.072
8, 0.680, -6.385, -5.601
9, 0.460, -7.700, -5.258
9, 0.340, -7.354, -5.158
9, 0.780, -5.919, -5.405
10, 0.660, -6.370, -5.226
10, 0.460, -6.548, -5.699
10, 0.780, -6.265, -5.568
11, 0.520, -7.158, -5.369
11, 0.480, -6.723, -6.032
11, 0.700, -6.168, -5.419
12, 0.580, -7.253, -5.359
12, 0.360, -7.174, -5.565
12, 0.860, -5.633, -5.412
13, 0.680, -6.033, -5.295
13, 0.840, -5.735, -5.114
13, 0.340, -7.279, -5.142
14, 0.780, -6.424, -5.515
14, 0.440, -6.819, -5.899
14, 0.660, -6.573, -5.705
