0, 0.700, -29.358, -15.702
0, 0.400, -37.258, -21.178
0, 0.240, -40.417, -19.969
0, 0.400, -36.308, -17.838
0, 0.620, -32.296, -17.845
0, 0.660, -31.291, -18.054
0, 0.580, -33.677, -20.870
1, 0.620, -33.575, -16.686
1, 0.780, -27.643, -15.250
1, 0.820, -26.163, -17.864
1, 0.580, -35.163, -17.561
1, 0.740, -28.183, -14.433
1, 0.880, -28.709, -18.084
1, 0.620, -29.092, -16.976
2, 0.480, -32.702, -16.439
2, 0.640, -32.412, -17.879
2, 0.680, -29.730, -16.752
2, 0.700, -28.939, -14.941
2, 0.740, -29.612, -18.988
2, 0.540, -32.030, -17.005
2, 0.900, -25.694, -17.895
3, 0.760, -28.795, -17.656
3, 0.680, -29.022, -16.532
3, 0.800, -28.250, -17.952
3, 0.860, -24.693, -16.290
3, 0.760, -27.227, -16.113
3, 0.880, -24.193, -16.596
3, 0.740, -28.194, -18.329
4, 0.900, -24.879, -16.673
4, 0.700, -28.623, -14.705
4, 0.680, -28.991, -16.762
4, 0.720, -27.984, -16.567
4, 0.740, -28.963, -17.095
4, 0.820, -27.246, -18.571
4, 0.740, -28.930, -18.273
0, 0.560, -34.734, -15.716
1, 0.580, -34.182, -17.442
2, 0.740, -30.431, -16.406
3, 0.780, -30.534, -16.506
4, 0.800, -25.804, -14.751
5, 0.540, -32.786, -15.950
6, 0.400, -33.838, -17.259
7, 0.820, -26.085, -18.212
8, 0.880, -22.899, -14.210
9, 0.900, -24.349, -17.421
0, 0.620, -34.521, -17.430
1, 0.720, -31.452, -17.817
2, 0.740, -28.859, -16.711
3, 0.800, -27.808, -16.383
4, 0.760, -27.487, -16.280
5, 0.780, -28.657, -16.956
6, 0.780, -27.795, -15.171
7, 0.300, -35.343, -16.542
8, 0.800, -27.812, -18.666
9, 0.580, -29.527, -17.288
0, 0.580, -33.908, -17.910
1, 0.620, -30.171, -14.332
2, 0.660, -29.305, -14.730
3, 0.620, -29.867, -16.277
4, 0.800, -28.137, -17.905
5, 0.740, -26.000, -17.429
6, 0.700, -28.382, -16.925
7, 0.720, -26.887, -15.994
8, 0.760, -23.412, -16.539
9, 0.640, -27.758, -19.213
0, 0.700, -32.384, -17.585
1, 0.860, -25.291, -16.334
2, 0.660, -30.410, -15.326
3, 0.840, -26.678, -16.619
4, 0.580, -33.624, -17.447
5, 0.620, -29.885, -16.736
6, 0.660, -31.158, -17.849
7, 0.440, -32.641, -16.327
8, 0.260, -35.660, -16.691
9, 0.760, -26.209, -15.984
0, 0.500, -32.185, -16.082
1, 0.580, -29.945, -14.840
2, 0.760, -29.102, -17.648
3, 0.860, -28.231, -15.918
4, 0.540, -33.052, -15.823
5, 0.820, -27.440, -17.552
6, 0.900, -24.323, -15.475
7, 0.760, -28.980, -16.595
8, 0.780, -26.814, -15.561
9, 0.840, -27.253, -17.258
0, 0.560, -34.121, -16.970
1, 0.780, -28.685, -15.861
2, 0.800, -26.371, -14.974
3, 0.820, -27.669, -15.560
4, 0.760, -28.442, -15.178
5, 0.940, -23.629, -16.332
6, 0.880, -27.783, -17.987
7, 0.860, -25.257, -17.220
8, 0.800, -31.000, -18.689
9, 0.880, -26.840, -16.639
0, 0.480, -33.750, -18.057
1, 0.440, -33.797, -15.836
2, 0.700, -28.198, -15.386
3, 0.880, -25.590, -17.377
4, 0.960, -23.632, -17.831
5, 0.780, -25.033, -16.466
6, 0.720, -29.063, -16.589
7, 0.460, -33.479, -16.082
8, 0.760, -28.365, -16.288
9, 0.800, -26.536, -15.680
