0, 0.960, -13.519, -14.335
0, 0.000, -19.245, -18.480
0, 0.180, -18.246, -11.913
0, 0.000, -19.245, -11.683
0, 0.540, -15.614, -11.901
0, 0.980, -11.153, -10.838
0, 0.900, -13.703, -12.600
1, 0.480, -15.766, -12.336
1, 0.760, -12.387, -12.077
1, 0.980, -10.320, -10.509
1, 0.940, -10.656, -10.913
1, 0.980, -10.876, -10.700
1, 0.960, -10.441, -10.627
1, 0.920, -10.836, -10.478
2, 0.700, -12.428, -10.025
2, 0.920, -11.819, -10.532
2, 0.980, -10.669, -10.591
2, 0.880, -11.495, -10.523
2, 1.000, -10.778, -11.127
2, 0.900, -11.292, -11.421
2, 0.680, -13.181, -10.528
3, 0.740, -11.942, -9.980
3, 0.920, -10.952, -10.648
3, 0.940, -10.726, -10.293
3, 0.980, -10.325, -11.071
3, 0.940, -10.551, -10.265
3, 1.000, -10.535, -10.680
3, 0.920, -11.519, -10.520
4, 0.720, -12.561, -10.935
4, 0.900, -10.807, -10.774
4, 0.900, -11.434, -10.166
4, 0.980, -10.338, -10.408
4, 0.960, -11.208, -10.346
4, 1.000, -10.460, -10.656
4, 0.840, -11.520, -10.083
5, 0.920, -11.007, -10.640
5, 0.960, -11.246, -10.622
5, 0.960, -10.889, -10.143
5, 0.920, -10.933, -10.614
5, 0.880, -11.531, -9.980
5, 0.920, -10.971, -9.976
5, 0.920, -10.814, -9.926
6, 0.960, -11.054, -10.659
6, 0.760, -11.862, -10.325
6, 0.980, -10.316, -10.931
6, 0.940, -10.791, -10.823
6, 0.980, -11.082, -10.765
6, 0.960, -10.624, -11.060
6, 0.940, -10.927, -10.427
7, 0.880, -11.182, -10.481
7, 0.920, -11.404, -10.786
7, 0.880, -11.449, -10.270
7, 0.860, -11.856, -10.439
7, 0.840, -11.357, -10.450
7, 1.000, -10.865, -10.555
7, 0.820, -11.798, -10.151
8, 0.860, -11.131, -9.878
8, 0.920, -11.341, -10.624
8, 0.920, -11.313, -10.284
8, 0.980, -10.923, -10.426
8, 0.980, -10.770, -10.492
8, 0.900, -11.134, -10.408
8, 0.940, -10.732, -9.929
9, 0.960, -10.443, -10.328
9, 0.920, -11.231, -10.892
9, 0.960, -11.260, -10.627
9, 0.920, -11.122, -10.294
9, 0.920, -10.909, -10.255
9, 0.860, -11.126, -9.947
9, 0.900, -10.904, -10.152
10, 0.900, -11.296, -10.546
10, 0.900, -10.879, -9.982
10, 0.960, -10.513, -10.454
10, 0.960, -10.923, -10.291
10, 1.000, -10.320, -10.220
10, 0.900, -11.292, -10.454
10, 0.960, -10.082, -9.775
11, 0.960, -11.035, -10.049
11, 0.960, -11.024, -10.412
11, 0.960, -10.799, -10.588
11, 0.980, -10.820, -10.736
11, 0.920, -10.912, -10.135
11, 0.920, -10.851, -10.133
11, 0.880, -11.089, -9.652
12, 0.960, -10.825, -10.606
12, 0.900, -10.836, -10.205
12, 0.820, -11.886, -10.635
12, 0.960, -10.887, -10.499
12, 0.820, -11.253, -10.012
12, 0.860, -11.130, -10.475
12, 0.960, -10.410, -10.078
13, 0.920, -10.393, -10.112
13, 1.000, -10.771, -10.477
13, 0.920, -11.038, -10.413
13, 0.880, -11.769, -10.598
13, 0.900, -11.331, -10.458
13, 0.920, -11.069, -10.333
13, 1.000, -10.250, -10.353
14, 0.960, -10.692, -10.589
14, 0.680, -13.174, -10.638
14, 0.940, -10.818, -10.523
14, 0.960, -10.936, -10.484
14, 0.980, -10.474, -10.454
14, 1.000, -10.667, -10.808
14, 0.920, -10.609, -10.204
